id x0 y0 xx yy xy
     977 -3.99548629 -19.70645557 2.66961914 17.22792465 1.70375595
     912 -1.16997365 -15.83249940 4.33945539 5.66701043 0.78082111
    1108 0.38239122 -13.22695578 3.45343420 23.91778050 0.77637868
    1031 -1.59771528 -17.77625484 1.96020506 9.33234195 -0.98352897
    1217 3.40399682 3.75357967 1.87621456 15.99841479 0.52383820
    1010 -2.58410300 -18.25069709 4.17985623 5.15429889 -0.72366196
     823 -5.10009789 -8.55957054 3.98630872 7.44058999 -1.97524867
     967 -3.34584316 -18.65991339 3.72274406 15.51551051 3.92305200
    1185 2.34915339 1.19926319 4.85717178 6.20056163 -0.23772390
    1119 -0.27165065 -9.97237885 3.61832386 25.94260333 3.52808304
     747 -3.95338989 -8.99145799 4.23749839 6.20727575 -0.46503034
    1021 -1.81272814 -17.83622275 2.08073562 9.40638183 -0.98019893
     945 -2.49948314 -15.84527680 3.68816816 6.22937576 0.10222806
     801 -5.94062019 -6.51639347 4.09632462 8.28057434 -2.73603082
    1098 0.17872098 -14.32260631 3.30359021 16.19362744 -1.82389998
    1393 0.78130392 0.31164277 25.85611325 7.29587567 8.48287908
     879 -4.94804954 -15.53735898 3.93268207 8.69944863 -1.05255790
    1088 0.00284236 -15.60522432 4.79319677 9.45301618 -1.10585299
    1163 1.15317198 -0.38337550 2.70165660 17.59547482 0.60506615
     923 -1.11510823 -16.39355325 3.81823650 7.54707370 1.07403705
    1338 5.54643702 4.07378871 3.34109263 12.28912727 -1.11268977
     900 -2.18702970 -15.79509080 7.33284963 3.51076254 2.22040421
    1174 2.10147328 0.59212134 4.25535161 13.29598541 0.24693726
    1294 4.59899989 9.30441582 4.11111213 8.13803400 -1.29153542
    1349 5.84641882 4.32077693 1.75208418 16.10695142 -0.10920915
    1305 4.96753967 7.23946870 3.53709729 15.09990451 -3.86825347
    1196 2.94886329 1.87230178 3.18637008 11.14261436 0.41147957
     770 -5.39342996 -8.03749781 4.07189579 9.06698941 -3.01802021
     955 -2.91668635 -16.96480131 3.87387276 14.00513181 3.28352844
     737 -2.57869877 -8.36021471 7.84135962 3.93524050 -0.33265250
     780 -5.82796752 -6.76999965 3.97661241 9.57040780 -2.89544289
    1361 5.85247430 4.50979248 1.70765644 16.51462665 -0.23106902
    1409 -4.24694863 -1.16508889 14.80180828 4.19070108 0.37353726
    1076 -0.69237664 -14.31640383 5.27303882 8.96427503 -2.37766937
     989 -4.21884188 -19.82323820 2.04732309 11.98145340 0.65345827
     715 -0.12706304 -8.85543396 4.38769841 10.57619054 -1.58786506
    1043 -1.11801159 -15.91355515 4.23880582 8.74917337 -1.85027642
    1382 3.25539150 1.40422440 12.97856345 11.44172092 6.74496300
     868 -4.75976153 -12.21281071 3.23487493 23.21642177 0.37639731
    1371 5.66913110 2.94746696 2.73837822 17.47239004 1.92420373
    1054 -1.12538898 -15.08072916 4.78995954 9.26911370 -3.54310638
    1284 4.03421137 8.11173480 3.37765586 13.88238106 1.36592190
    1065 -0.92016094 -14.74594673 5.19972379 10.40775077 -1.01458503
    1273 3.47938662 7.47736227 1.63694320 16.26687924 0.03251507
    1316 5.54047281 5.73536378 3.49089702 15.22967409 -1.67150907
    1251 3.37899375 6.55922927 1.80919517 14.03656870 -0.70268199
     791 -6.45595583 -6.32226204 2.84132384 9.51181500 -0.53277254
    1229 3.30670837 5.61580877 1.81388366 18.00669408 -0.08020051
     934 -1.06755684 -16.46315231 3.84329999 7.29721808 1.21824771
    1109 0.38602045 -13.00657540 3.45852618 24.03963589 0.94512712
    1153 0.84693105 -1.46929389 1.74990603 21.87275190 -0.77573894
    1261 3.37876321 6.65500405 1.67503321 13.91505549 -0.51662009
     845 -4.25140264 -8.89579595 1.90045512 14.43337177 -0.78888439
    1000 -3.26873977 -19.30541688 4.33556966 7.83170527 0.14291324
    1130 0.48125446 -6.41531260 3.03481156 17.67669435 2.41983396
    1240 3.38725532 6.47326602 1.78809207 14.12199231 -0.71453945
     890 -3.82135553 -16.21788336 8.33014002 5.08100483 1.00727332
     913 -1.16659484 -15.87247659 4.17588214 5.64189185 0.64997326
    1403 -2.44470035 -1.20624051 28.29474067 2.85296199 2.05316545
    1207 3.02729621 2.52301037 3.05440101 13.59689518 1.41711280
     946 -2.56862647 -15.86428369 3.85835510 6.20953847 0.38253013
    1328 5.51452315 4.35582873 3.41369920 11.58609104 -1.08320684
     813 -5.61095271 -7.98201519 3.97064644 9.26132966 -3.25905486
     968 -3.38654064 -19.05491423 3.73904508 18.25502108 4.06059916
     857 -4.79691222 -9.69857306 2.86967989 15.99216402 1.49705113
    1394 0.17790974 0.24705804 31.05228248 7.09440721 9.23548019
    1022 -1.80158933 -17.88919020 2.01999777 9.25137494 -1.10048245
    1142 0.75522171 -4.33570450 1.82969757 16.93826371 0.07870626
     835 -4.34424675 -8.19039393 2.01941600 10.23913543 -0.94649803
    1089 -0.19948238 -15.70312783 4.43558029 10.91995962 -0.46109809
     824 -5.01906130 -8.43961531 3.98151398 7.62185634 -1.49810849
     802 -5.90812993 -6.63711406 4.16074286 8.66874601 -2.99945052
     978 -4.16846570 -19.63325311 2.25885972 17.87905491 1.13830311
    1032 -1.58754645 -17.72055058 2.01602370 9.25072255 -0.99300482
    1186 2.42147155 1.29821600 4.80290697 6.73008925 -0.10892424
    1099 0.11416459 -14.34826048 3.36224432 16.55906433 -2.19259681
     880 -5.14447516 -15.70019384 4.32014852 8.24774751 -1.86146063
     924 -1.09445644 -16.41509811 3.89389114 7.87327424 1.25892134
    1011 -2.53364419 -18.25752631 4.15119284 5.16174572 -0.73918242
    1218 3.40769283 4.08603790 1.91574382 13.93319796 0.51411394
     759 -5.16683964 -8.84501485 4.04297041 7.81123217 -2.15595198
    1164 1.34384763 -0.42683008 3.36366286 17.30733446 0.67776742
    1339 5.55802094 4.04951903 3.33199978 12.45944845 -1.10274589
     901 -2.13295740 -15.72203897 7.32065184 3.30974220 2.01884105
     748 -4.01509572 -8.99828650 4.16054527 6.18153731 -0.60497256
    1420 -6.33502856 0.42992228 3.04029729 11.62808893 -0.60374462
    1410 -4.75649276 -0.96785190 10.93031096 5.02270159 0.47865881
    1120 -0.13801562 -9.44627363 3.78148285 29.30215752 4.70616578
    1372 5.63912552 2.55380298 2.82892220 15.47052642 1.93012444
    1350 5.84100667 4.34396364 1.72679073 16.23146040 -0.04058531
    1175 2.15085540 0.63677055 4.32078402 13.03841647 0.23401173
    1001 -3.20684636 -19.24397654 4.48644681 8.17372238 0.26522300
     781 -5.79922121 -6.66938220 3.76073786 8.99290340 -3.30963341
    1044 -1.09440305 -15.80520175 4.28536923 8.75472156 -2.05467386
    1306 4.98797572 7.05768648 3.54079174 15.06247703 -3.87579083
     990 -4.18929203 -19.80697340 2.20675752 11.58859745 0.88276486
     956 -3.01108517 -17.05301060 3.67957035 13.79394379 3.39434854
    1197 2.94878605 1.92518044 3.11742724 11.33518718 0.47103110
    1431 -6.93667999 1.22801319 2.10551150 19.88513024 -0.41542131
    1362 5.85323152 4.43159585 1.73128600 16.50438720 -0.18294772
    1442 -6.84688483 2.03896852 2.35053141 14.38470455 -1.27111547
    1077 -0.64152204 -14.34776746 5.25673946 9.62922310 -2.52199963
    1066 -0.86607600 -14.69115757 5.31902946 10.47901015 -0.98626716
    1055 -1.11862072 -15.01667466 4.78095283 9.18341537 -3.54847819
    1208 3.10305993 2.65755839 2.75791446 14.49407712 1.67378145
    1383 3.02736190 1.34106816 14.55483477 11.14304390 7.05027237
    1110 0.38213203 -12.52594008 3.43609508 27.00286027 0.95600675
     869 -4.77746321 -12.68287355 3.22601774 20.51751939 0.13762757
    1252 3.37534228 6.58003362 1.72528036 13.73900769 -0.65461539
    1274 3.47923008 7.48828064 1.65187807 16.27352072 0.03244240
    1317 5.54826422 5.66391728 3.44136642 14.87912406 -1.64829896
     935 -1.11674204 -16.46852850 3.77503058 7.53622960 1.17307518
    1464 -7.05253757 0.78028294 2.51027194 18.64612890 -0.57693270
     792 -6.46502248 -6.33754258 2.68128536 9.28387730 -0.56712728
     846 -4.25932574 -8.93882626 1.90903750 14.37715064 -0.83049836
    1154 0.84547388 -1.26018407 1.80251745 20.45586114 -0.80986119
    1131 0.50614076 -6.26407971 3.01541898 17.61588872 2.39961100
    1262 3.37841801 6.67305071 1.79989468 14.27425956 -0.55728139
    1023 -1.78825422 -17.92010175 1.89209833 8.98455141 -1.09714104
    1241 3.38725478 6.47188066 1.76044759 14.17956250 -0.80755849
    1475 -6.97971760 0.20735318 1.96571454 15.28547514 -0.21561009
    1295 4.64889127 9.12722683 4.08360234 8.98763714 -1.67364446
     814 -5.52849351 -8.00163518 4.26549025 9.74105566 -3.05962828
    1329 5.51504099 4.55877425 3.42876121 12.80972368 -1.01031049
    1453 -6.86132586 1.84246915 2.36599300 14.48049340 -1.28909545
    1404 -2.56736342 -1.27603009 26.50221103 3.47925377 1.84682492
     803 -5.94390718 -6.72394025 3.92336353 9.34434004 -2.76786908
     858 -4.86747182 -9.87998537 2.99112818 16.86710431 1.86795822
    1486 -6.75840516 1.82395346 1.63579134 25.32155003 0.82287403
     979 -4.16871462 -19.65683089 2.30484442 17.78128918 1.05669822
    1395 -0.06707710 -0.18619568 31.51047311 4.69026279 6.93965390
     825 -5.11680575 -8.24981667 3.98648962 9.02924127 -1.83706893
     836 -4.32304491 -8.22990301 2.12721608 10.76369370 -0.90353047
    1230 3.30386274 5.81605675 1.84832767 16.62713267 0.05442281
    1143 0.75218284 -3.94986875 1.83902383 19.09791919 0.07737170
    1285 4.10650730 8.24453945 3.51344160 13.36667274 1.41487908
     891 -3.79755698 -16.25239096 9.11076511 4.67111851 1.11976771
    1100 -0.13040892 -14.90023397 3.73516169 19.40070537 -1.71056879
    1012 -2.48518845 -18.26475379 4.10200228 5.24461218 -0.57820326
    1519 -5.62591826 10.78843419 3.50463758 13.63088208 2.66541603
     902 -2.12445454 -15.54686481 7.55831561 3.72435936 1.75852979
    1219 3.30310749 4.34314056 1.82504633 15.82776862 -0.10273570
    1497 -6.79120019 4.44119328 1.69779001 28.58763132 -1.03731612
    1165 1.41432162 -0.10418950 3.46774047 14.64473682 0.50547509
    1411 -4.77533324 -0.58019904 10.07539992 6.40853994 0.25205532
    1340 5.57016383 4.04395234 3.18998373 12.08535587 -0.93596266
    1033 -1.58127757 -17.64793593 2.05730775 9.30097376 -0.97895220
    1508 -6.36075980 8.18050769 2.82676081 22.08480352 1.45718548
    1351 5.84391301 4.36570967 1.74459140 16.38015973 -0.19966513
    1121 -0.20129019 -9.02771860 3.56727125 29.50803420 5.66740711
    1111 0.38180465 -12.27003953 3.45709725 27.18555840 0.89022828
    1056 -1.02989669 -14.93859214 4.87956243 9.08861481 -3.41940037
    1421 -6.37919507 0.55715282 3.08509580 12.32168322 -0.49566229
    1530 -5.06401259 11.89109157 3.61179082 11.25253592 2.61292083
    1443 -6.85081824 2.03200052 2.32251145 14.08566115 -1.18551651
    1373 5.61174108 2.43137181 2.87705740 15.41476195 2.05215033
    1541 -4.24408366 11.64569424 2.23467261 15.23919971 0.30234466
    1045 -1.24567784 -15.67204208 4.99710185 8.05902443 -2.86435701
    1187 2.38636914 1.35122595 4.43540789 7.54391989 -0.21736143
    1067 -0.79911036 -14.62456074 5.37783255 10.56535258 -0.74463139
    1176 2.19230059 1.00819988 4.25385631 10.84762767 -0.15233205
    1432 -6.93308105 1.26699641 2.19994862 20.04454358 -0.42357360
    1078 -0.55221994 -14.43820546 5.23400274 9.67585626 -2.72855902
    1563 -3.98159554 9.39610454 2.72102386 13.65637328 -1.75062227
    1574 -4.26245174 8.41150440 3.76519295 9.97294164 -1.15046312
    1629 -1.87761052 -2.22310194 2.22425863 17.89428280 -1.79609276
    1198 2.95001390 1.96212549 3.12941788 11.59008499 0.40270125
    1209 3.11689873 2.75863282 2.79567257 14.68668656 1.75648102
    1618 -2.92798405 -0.05432485 3.50880395 22.62423927 -4.96988623
    1155 0.74499720 -1.10541809 1.84324417 19.31580348 -0.04528765
    1242 3.38361805 6.47600900 1.79039453 13.98405900 -0.69119119
     957 -3.03032867 -17.23158707 3.75383873 15.96083870 3.78665943
    1476 -6.89224214 0.27895705 1.71266184 15.46887478 -0.16793422
     847 -4.26872725 -8.99227106 1.88906661 14.29720432 -0.89757548
    1132 0.53086281 -6.12406706 2.94849018 17.50904448 2.24903371
    1552 -4.18141024 10.14762708 2.16147740 16.54179279 -1.20058354
    1607 -3.28610758 3.11433930 3.31372795 27.53403649 -5.35332976
    1662 0.35238347 -0.46519998 6.56445363 18.32077743 8.52064660
    1363 5.85186821 4.37022098 1.67599902 16.18635721 -0.15214595
    1640 -1.45934660 -3.33156785 2.47201071 11.45465118 0.08710673
    1384 2.76710090 0.93345254 16.46744416 9.63070334 6.91108500
    1405 -2.93155728 -1.22610282 23.67284158 3.76373627 0.77536803
    1465 -7.05396531 0.73268051 2.45813005 18.77105154 -0.76405891
    1231 3.40729350 5.96195087 1.85210381 15.40059814 -0.82947692
    1684 2.61233741 4.47241762 5.31096918 12.83316693 5.14849266
    1695 3.30635085 5.97374016 3.66888833 9.81270811 1.30385246
    1651 -0.67754006 -2.47996182 3.60810746 11.98288159 3.04253135
    1487 -6.85325604 1.99743792 1.59109226 26.97271852 -0.08151524
    1286 4.17370268 8.28389072 3.64633249 13.25481464 1.14432341
    1454 -6.85929772 1.78980738 2.27723036 14.24274918 -1.19967371
    1275 3.47900340 7.52082032 1.72317489 16.30772023 0.08380866
    1263 3.37449981 6.70596394 1.68503359 13.93976868 -0.64668129
    1253 3.37759406 6.59124658 1.71213985 13.79945699 -0.64494422
    1296 4.72725728 9.10222117 3.89831528 8.96015352 -2.05533704
    1706 3.44645259 6.14697527 1.94561364 8.79582356 -0.35026105
    1318 5.54608106 5.57176289 3.41533827 14.61726546 -1.74873483
    1396 -0.30315784 -0.22748187 31.79541581 4.61629129 6.84789429
    1307 4.91773455 6.95737295 3.83296569 14.87235788 -3.79042843
    1144 0.85480075 -3.72847938 1.77995131 20.23418914 0.88705283
    1520 -5.55672307 11.25129906 3.61319689 15.43433095 3.68126605
    1717 3.29883568 6.00886990 3.54444003 5.76342890 -0.62075401
    1422 -6.54511703 0.56409711 2.45269197 12.64020249 -0.52253313
    1220 3.30527332 4.43235184 1.83754692 15.92768753 -0.12892843
    1498 -6.80004774 4.65645973 1.68364293 28.51951831 -0.96976070
    1585 -4.43744800 7.16432959 3.07283040 13.16949940 -1.78024078
    1596 -4.02308785 5.81692709 3.24781880 18.58001190 -2.78454665
    1673 1.19632490 2.46941055 7.14211428 16.57066563 8.88382444
    1122 -0.15981610 -8.57538001 3.48697543 26.13772749 5.23578006
    1330 5.51933175 4.33703007 3.37900908 11.67882949 -1.13930872
    1739 2.14604373 7.17498777 6.39813182 7.31769814 -3.54899991
    1034 -1.56941026 -17.55470214 2.06977972 9.31412369 -0.74831292
    1352 5.84505512 4.39719397 1.73473125 16.22339132 -0.10531917
    1509 -5.94105553 8.25629037 3.39561513 20.98006325 3.51567362
    1188 2.44105338 1.39257142 4.43025954 7.86707754 -0.19394293
    1433 -6.93394936 1.31534555 2.20641748 20.11033893 -0.47067679
    1444 -6.85532167 2.02297551 2.31533974 13.99517747 -1.28760958
    1542 -4.23672410 11.57848829 2.22263155 15.47123232 0.22273988
    1166 1.47926470 -0.06071811 3.57701930 14.45724610 0.46091808
    1412 -4.99757127 -0.59396725 8.63392756 6.62574136 0.06632390
    1531 -5.01164375 12.02467948 3.63734293 10.87295942 2.42195043
    1750 1.55317504 8.24543541 4.73555057 9.19168067 -2.83860470
    1374 5.11768484 2.39820987 4.22980858 15.09449778 3.95003226
    1630 -2.02567230 -2.54175006 2.85904199 15.26165158 -1.97095080
    1772 0.86972750 11.91592606 1.95410035 13.13736188 0.05503733
    1761 1.18662251 10.23491302 2.59055928 16.43112339 -1.07592393
    1553 -4.17339281 10.03342238 2.35139859 16.91121269 -1.24815259
    1341 5.58702115 4.04025412 3.15388046 12.09420916 -0.89150053
    1466 -6.95868192 0.73379638 2.22466838 19.00663236 -0.61135578
    1728 2.69540253 5.88511040 5.38177529 4.13642845 -1.03604665
    1276 3.47692105 7.55301999 1.67330099 16.06967294 -0.06299450
    1652 -0.65401815 -2.27570578 3.56947923 13.12355355 3.13702737
    1232 3.40490860 6.27201130 1.82675735 13.65230366 -0.84336478
    1364 5.85524100 4.29420190 1.69570391 16.33207301 -0.01314735
    1564 -3.97324808 9.33465865 2.65725968 13.20850345 -1.63247566
    1133 0.55005049 -5.98741909 2.81439857 17.27623029 2.39310359
    1287 4.32363979 8.35335101 4.02614328 13.44848539 0.87592453
    1397 -0.54029130 -0.28089438 31.67687888 4.28708498 6.71242479
    1575 -4.26726430 8.27054101 3.74070089 10.72257907 -1.18088622
    1385 2.60062411 0.87314193 16.95232761 9.56045421 7.17251211
    1406 -3.17430892 -1.21339526 23.01321055 4.12342655 0.62668891
    1319 5.54722853 5.29612405 3.42377520 12.72999419 -1.83625857
    1177 2.23494634 1.12769429 4.19417630 9.27775871 -0.24571683
    1794 0.68819997 12.28102767 2.73295774 13.76852092 -0.10480259
    1608 -3.24827026 2.65100586 3.33171078 30.39332928 -5.78638186
    1685 2.64692917 4.57168233 5.31443590 12.63617537 4.95403412
    1707 3.40203532 6.09382099 2.09611936 8.52766263 -0.65284781
    1423 -6.74681531 0.99376627 1.94725981 14.63355192 -0.09989815
    1619 -2.89519101 -0.47569077 3.42930695 19.89761835 -4.63966726
    1254 3.37850949 6.58275549 1.76840947 14.16375906 -0.71533149
    1499 -6.70748542 4.94055591 1.70567558 29.69127143 -0.32427993
    1783 0.59138987 12.93482521 2.71161917 9.68533116 0.80216819
    1243 3.38718615 6.48371727 1.75878669 13.93346340 -0.61462705
    1477 -6.89306705 0.30089545 1.72785065 15.60749467 -0.13299627
    1210 3.13110407 2.84150612 2.75208217 14.76559900 1.66568284
    1297 4.68855926 8.89237770 3.70753825 10.57760793 -1.98534564
    1308 5.46125332 7.04676894 3.30054685 16.56515287 -2.01149704
    1199 2.94638246 2.00239432 3.12416792 11.70876750 0.52796396
    1663 0.51976868 0.03113199 7.18544115 17.33158358 9.09763026
    1641 -1.43695019 -3.29410088 2.56713032 11.37376107 0.34378352
    1805 0.61928981 10.61621969 2.58019340 20.56200199 0.19084271
    1597 -3.99988749 5.68178567 3.25923945 18.66971305 -2.96042381
    1674 1.27637295 3.06323409 7.23186361 16.87022044 8.66899287
    1696 3.32645100 6.02204979 3.68997356 9.88170470 1.06804065
    1827 0.78513547 7.12667468 3.33009270 12.46656952 1.17550536
    1586 -4.43468142 7.07940708 3.04778074 13.51676881 -1.98601792
    1838 1.71194551 6.01580473 4.07086706 10.10776210 -2.97595807
    1849 2.30695256 3.63821020 3.62656676 19.40359481 -4.74129791
    1331 5.51467777 4.31945432 3.40682845 11.77897444 -1.14639120
    1353 5.84718957 4.45553285 1.75030641 16.38429234 -0.06771408
    1455 -6.85749008 1.73053941 2.31693667 14.33631801 -1.28463483
    1488 -6.85583609 2.24510820 1.66352704 29.45189939 0.05451128
    1445 -6.85633181 2.04440843 2.39023114 14.18608164 -1.22787923
    1375 4.89195383 2.29109996 5.35113778 14.97918956 4.49902629
    1264 3.46527522 6.80416899 1.69198123 15.02710301 0.07975083
    1413 -5.19640890 -0.52293248 7.44228219 6.65566682 0.23378438
    1631 -2.00807857 -2.63178517 2.83233008 15.15049794 -2.00979592
    1521 -5.43989992 11.56337787 3.82733396 13.32809671 3.27029474
    1718 3.17292102 5.83724903 4.27424198 5.06096843 -0.16570953
    1816 0.74595214 8.27032286 2.30760629 18.08648741 1.02617260
    1860 2.85411912 0.65262537 4.97564279 19.94550723 -4.92144429
    1467 -6.95601672 0.69680860 2.18994691 18.68017638 -0.53350412
    1221 3.30395981 4.53279799 1.85337470 16.00829678 -0.09640286
    1729 2.64046049 5.89835293 5.46760293 4.23019661 -1.21544918
    1554 -4.02064966 9.71820000 2.67309903 14.23267917 -1.77375285
    1342 5.69580844 3.97983309 2.77569258 11.57372241 -0.23817443
    1871 4.40192783 -1.16110400 4.34749219 8.77165429 1.61344105
    1882 5.20103575 -0.94977140 4.02840578 8.13834771 1.49319039
    1926 4.57145117 -4.71501148 3.59650514 14.97520189 4.17970136
    1510 -5.90092066 8.48404236 3.46591402 20.84017863 3.52073521
    1915 3.71399527 -3.97755503 2.72489594 14.03415953 3.51914994
    1532 -5.19182237 12.46860150 4.16629924 9.94037511 2.18610822
    1740 2.10939510 7.24891152 6.25026750 7.09740874 -3.51209136
    1424 -6.75745436 1.09129994 2.03273733 14.99267410 -0.17049932
    1576 -4.28201793 8.21731802 3.66018728 10.63117781 -1.18157025
    1434 -6.93314577 1.36868402 2.16865498 19.94720630 -0.37756903
    1386 2.41780347 0.78285768 17.44083501 9.19786099 7.27984176
    1478 -6.89501331 0.31818123 1.77646447 15.71970883 -0.10413505
    1893 5.37914749 -1.60100278 3.34836246 10.91417569 2.36196660
    1609 -3.20784822 2.46283738 3.32150896 30.35893285 -5.71441078
    1773 0.85356605 12.01989909 1.94470364 12.61750537 -0.00156445
    1762 1.02102372 10.35097902 2.19367581 16.69652308 -0.35646164
    1653 -0.54796892 -2.21089379 3.45538475 13.01033660 3.55647040
    1500 -6.70907373 5.24390443 1.71748520 30.74584261 -0.30991292
    1686 2.67768562 4.77726233 5.31507676 11.65128813 4.64072844
    1937 4.38967320 -6.59001725 3.76018053 12.75045370 2.56499106
    1565 -3.96688949 9.06060772 3.00965567 11.25730010 -1.21121018
    1543 -4.23213457 11.49728673 2.14753899 15.57227592 0.31001900
    1795 0.69568185 12.17935431 2.74568843 14.14633799 -0.13515210
    1620 -2.85819571 -0.63647801 3.44124234 19.91176506 -4.59564207
    1784 0.58052281 12.93920318 2.70448908 9.54158579 0.92422797
    1751 1.62355307 8.28599273 4.06899794 8.85323973 -2.31492540
    1309 5.45925861 6.90645141 3.17658195 15.93043243 -1.95942241
    1320 5.54670306 5.23700502 3.35280179 12.41914565 -1.82774572
    1948 3.48073081 -6.67267051 1.73726704 14.21580946 -0.10528243
    1992 4.98849553 3.48164887 5.19372857 22.42754042 6.43858231
    1959 3.29674730 -4.81948927 1.74238422 15.56662973 0.09158845
    1642 -1.40757513 -3.24304437 2.76948395 11.39465643 0.33409526
    1970 3.48143123 -1.98717781 2.58215410 19.53191142 0.91349498
    1298 4.78010727 8.80630486 3.33953342 9.66818452 -2.41325462
    1981 4.23609500 0.00824957 3.73446302 22.90346648 5.04492321
    1675 1.73205123 3.22554578 5.68382631 16.66927846 6.61857728
    1664 0.60653567 0.17428164 7.24124491 17.42036965 9.06053828
    1904 5.66829366 -1.99478535 2.90242276 10.38735455 1.21899941
    1598 -4.04186241 5.24869694 3.08686784 23.03217218 -3.72331592
    1708 3.40348680 6.09838871 2.09190956 8.33160070 -0.63480016
    1697 3.34480058 6.07408237 3.56921681 9.52211312 1.14551810
    1407 -3.76160957 -1.11422844 17.42944193 3.93779638 1.16554628
    1632 -1.99594745 -2.72205299 2.79913575 15.18043611 -2.03673930
    1839 1.75580769 5.91076902 4.09225837 10.47987924 -2.98037377
    1414 -5.31890100 -0.49881974 7.15286008 6.79197921 0.15369672
    1806 0.63724580 10.24547382 2.56365538 19.34904416 0.14410224
    1587 -4.43204338 6.98840411 3.01565813 13.65796982 -2.00363950
    2014 7.58883637 8.26356313 4.70925261 8.88154406 3.26227728
    1456 -6.85444585 1.41227213 2.37811028 16.45564156 -1.22577857
    1489 -6.86059794 2.37181539 1.50226354 29.64354005 0.05097866
    1446 -6.86005184 2.04894008 2.28791345 13.80920872 -1.24730474
    1861 3.67008338 0.35748788 5.08137190 19.77143074 -3.10738528
    1850 2.35440312 3.46095409 3.53123894 19.31335084 -4.78022350
    1522 -5.39823146 11.68826387 3.84414861 13.17269103 3.06694821
    2003 6.18543714 6.14477162 8.72574950 10.14015406 6.88915535
    1265 3.47031426 6.86910260 1.68601019 14.99609788 0.04039230
    2025 9.30597035 10.31257830 4.86624561 14.04129171 4.83482786
    1730 2.59443629 6.13569763 5.42985251 5.02107985 -1.87181404
    1468 -7.04643570 0.33608846 2.33077591 16.21845056 -0.80949077
    1828 0.81120050 7.04798138 3.38493862 12.15842391 1.13193520
    1719 3.13167608 5.80925023 4.34325477 4.85228551 -0.17432441
    1872 4.55558844 -1.16856276 4.13311593 7.67540767 2.42894206
    1817 0.74904453 8.17432701 2.36914649 18.09777373 0.84859879
    1927 4.54592162 -4.81245509 3.55068559 14.70416689 4.15924492
    2036 9.85446714 12.83031006 3.26057195 23.81258233 4.47301426
    1511 -5.86480897 8.73221153 3.44339404 20.07217890 3.50362297
    1555 -4.01248835 9.65528397 2.72190913 14.28766657 -1.87962134
    1577 -4.29154410 8.14650271 3.72560447 10.82718518 -1.18322941
    1654 -0.51330127 -2.06004197 3.42176457 13.25493873 3.67499179
    1610 -3.16954023 2.26472161 3.31595159 30.52380220 -5.76974318
    1479 -6.78886402 0.43628976 1.74501537 16.95671798 0.63715480
    1533 -5.11750985 12.65882651 4.07078998 9.67393608 1.69403551
    1894 5.33259799 -1.59075023 3.31963127 10.33703101 2.22525610
    1763 1.01716520 10.60048709 2.11548058 17.85382332 -0.40607477
    2047 9.90102333 16.09939554 3.87492822 15.89686366 2.89215369
    1741 2.06554798 7.33061215 6.17859678 7.25341986 -3.36161424
    1435 -6.92877026 1.75539926 2.23760747 16.39467741 -0.56309915
    1993 5.38288487 3.58278751 6.63515459 21.49348570 7.90193967
    1938 4.34428709 -6.67201452 3.83706693 12.70478986 2.39776969
    1774 0.84233787 12.21889714 2.02157266 11.52423426 -0.16886454
    1785 0.57387901 12.94104370 2.67869950 9.50458892 0.98930006
    1883 5.30205828 -0.98541367 3.76878096 8.26509695 1.44344583
    1949 3.48474393 -6.64576912 1.76166508 14.71117030 -0.01976570
    1676 2.02158487 3.40390874 7.11266879 16.26826273 7.87585423
    1960 3.29871405 -4.65522358 1.73480916 15.43724975 0.06272852
    1566 -3.97751181 9.01319713 3.00047761 11.05057902 -1.20700486
    1643 -1.38389254 -3.19278079 2.78375989 10.98770303 0.45966623
    1621 -2.71539572 -0.85672992 3.57678527 20.69381103 -5.27800573
    1544 -4.16147737 11.44619691 1.74051314 15.33297128 -0.16666606
    1916 3.78004045 -4.08424150 2.80896691 14.21186505 3.61246179
    1752 1.61094097 8.36643352 4.01764347 8.95686447 -2.30522271
    1796 0.70038731 12.08025372 2.76629094 14.47949768 -0.19596400
    2058 10.90990417 18.85915291 1.78378770 15.23461990 -0.15120811
    1971 3.47980880 -1.85163587 2.64795700 19.92091864 0.87625063
    1633 -1.97806991 -2.79778330 2.74127813 14.87823003 -1.84126993
    1425 -6.85572402 1.23310073 2.36545108 15.64747277 -0.59304280
    2069 11.11044550 20.58902992 1.81684727 14.66024340 -0.09820694
    1982 4.23553768 0.66845803 3.71028757 22.75299302 5.28741595
    1687 2.70783084 4.88790721 5.22148173 11.56508577 4.66453046
    1408 -4.05557938 -1.16934157 15.29232424 3.91181961 0.53348813
    1709 3.38652054 6.09593041 2.47427263 7.38091518 -0.40696137
    2015 7.63345588 8.56698319 4.73703765 8.61662094 2.85878514
    1415 -5.68100597 -0.40217622 5.43522433 6.91165369 0.46562045
    1599 -4.02679075 5.09219555 3.15780267 23.41104218 -3.91489342
    1905 5.65290786 -2.15344195 2.98330384 11.87648907 1.13851847
    1665 0.68336239 0.33801728 7.25594449 17.39670553 9.11343815
    1501 -6.81119547 5.89892524 1.82525595 24.82609800 0.75145288
    1457 -6.95698227 1.28345780 2.24837972 17.59690813 -0.62668437
    1698 3.36086937 6.09475024 3.46040826 9.36716741 1.10330356
    2004 6.37464651 6.32396600 8.13496198 9.16905606 5.76773515
    1490 -6.86066222 2.51293129 1.64733574 30.53502332 0.09613109
